,source,target,y
22065,CHEMBL.COMPOUND:CHEMBL1200688,MONDO:0043233,0
22066,CHEMBL.COMPOUND:CHEMBL2105487,MONDO:0043233,0
22067,CHEMBL.COMPOUND:CHEMBL2107797,MONDO:0000736,0
22068,CHEMBL.COMPOUND:CHEMBL67934,MONDO:0000736,0
22069,CHEMBL.COMPOUND:CHEMBL1533,MONDO:0000736,0
22070,CHEMBL.COMPOUND:CHEMBL691,MONDO:0000736,0
22071,CHEMBL.COMPOUND:CHEMBL1201165,MONDO:0000736,0
22072,CHEMBL.COMPOUND:CHEMBL1200761,MONDO:0000736,0
22073,CHEMBL.COMPOUND:CHEMBL103,MONDO:0000736,0
22074,CHEMBL.COMPOUND:CHEMBL1200703,MONDO:0000736,0
22075,CHEMBL.COMPOUND:CHEMBL1445,MONDO:0000736,0
22076,CHEMBL.COMPOUND:CHEMBL411,MONDO:0000736,0
22077,CHEMBL.COMPOUND:CHEMBL2106240,MONDO:0000736,0
22078,CHEMBL.COMPOUND:CHEMBL1231574,MONDO:0000736,0
22079,CHEMBL.COMPOUND:CHEMBL1200807,MONDO:0000736,0
22080,CHEMBL.COMPOUND:CHEMBL1697792,MONDO:0000736,0
22081,CHEMBL.COMPOUND:CHEMBL1509,MONDO:0000736,0
22082,CHEMBL.COMPOUND:CHEMBL979,MONDO:0000736,0
22083,CHEMBL.COMPOUND:CHEMBL1201864,MONDO:0000736,0
22084,CHEMBL.COMPOUND:CHEMBL1511,MONDO:0000736,0
22085,CHEMBL.COMPOUND:CHEMBL1200973,MONDO:0000736,0
22086,CHEMBL.COMPOUND:CHEMBL1395,MONDO:0000736,0
22087,CHEMBL.COMPOUND:CHEMBL1200934,MONDO:0000736,0
22088,CHEMBL.COMPOUND:CHEMBL1200335,MONDO:0000736,0
22089,CHEMBL.COMPOUND:CHEMBL2106514,MONDO:0000736,0
22090,CHEMBL.COMPOUND:CHEMBL2136460,MONDO:0000736,0
22091,CHEMBL.COMPOUND:CHEMBL305242,MONDO:0000736,0
22092,CHEMBL.COMPOUND:CHEMBL2135534,MONDO:0000736,0
22093,CHEMBL.COMPOUND:CHEMBL4,MONDO:0003620,0
22094,CHEMBL.COMPOUND:CHEMBL5,MONDO:0003620,0
22095,CHEMBL.COMPOUND:CHEMBL508191,MONDO:0003620,0
22096,CHEMBL.COMPOUND:CHEMBL1083993,MONDO:0003620,0
22097,CHEMBL.COMPOUND:CHEMBL1201071,MONDO:0003620,0
22098,CHEMBL.COMPOUND:CHEMBL1029,MONDO:0003620,0
22099,CHEMBL.COMPOUND:CHEMBL1200410,MONDO:0003620,0
22100,CHEMBL.COMPOUND:CHEMBL1460,MONDO:0003620,0
22101,CHEMBL.COMPOUND:CHEMBL3545252,MONDO:0003620,0
22102,CHEMBL.COMPOUND:CHEMBL33,MONDO:0003620,0
22103,CHEMBL.COMPOUND:CHEMBL9,MONDO:0003620,0
22104,CHEMBL.COMPOUND:CHEMBL1201112,MONDO:0003620,0
22105,CHEMBL.COMPOUND:CHEMBL1182,MONDO:0003620,0
22106,CHEMBL.COMPOUND:CHEMBL1619,MONDO:0003620,0
22107,CHEMBL.COMPOUND:CHEMBL1202,MONDO:0003620,0
22108,CHEMBL.COMPOUND:CHEMBL1455,MONDO:0003620,0
22109,CHEMBL.COMPOUND:CHEMBL476960,MONDO:0003620,0
22110,CHEMBL.COMPOUND:CHEMBL991,MONDO:0003620,0
22111,CHEMBL.COMPOUND:CHEMBL308954,MONDO:0003620,0
22112,CHEMBL.COMPOUND:CHEMBL1120,MONDO:0003620,0
22113,CHEMBL.COMPOUND:CHEMBL86754,MONDO:0003620,0
22114,CHEMBL.COMPOUND:CHEMBL374731,MONDO:0003620,0
22115,CHEMBL.COMPOUND:CHEMBL501867,MONDO:0003620,0
22116,CHEMBL.COMPOUND:CHEMBL352705,MONDO:0003620,0
22117,CHEMBL.COMPOUND:CHEMBL1200621,MONDO:0003620,0
22118,CHEMBL.COMPOUND:CHEMBL64,MONDO:0003620,0
22119,CHEMBL.COMPOUND:CHEMBL502384,MONDO:0003620,0
22120,CHEMBL.COMPOUND:CHEMBL1220,MONDO:0003620,0
22121,CHEMBL.COMPOUND:CHEMBL1530,MONDO:0003620,0
22122,CHEMBL.COMPOUND:CHEMBL2106589,MONDO:0003620,0
22123,CHEMBL.COMPOUND:CHEMBL1711,MONDO:0003620,0
22124,CHEMBL.COMPOUND:CHEMBL1200729,MONDO:0003620,0
22125,CHEMBL.COMPOUND:CHEMBL973,MONDO:0003620,0
22126,CHEMBL.COMPOUND:CHEMBL89598,MONDO:0003620,0
22127,CHEMBL.COMPOUND:CHEMBL1200756,MONDO:0003620,0
22128,CHEMBL.COMPOUND:CHEMBL468,MONDO:0003620,0
22129,CHEMBL.COMPOUND:CHEMBL1515795,MONDO:0003620,0
22130,CHEMBL.COMPOUND:CHEMBL32,MONDO:0003620,0
22131,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0003620,0
22132,CHEMBL.COMPOUND:CHEMBL4286784,MONDO:0003620,0
22133,CHEMBL.COMPOUND:CHEMBL137,MONDO:0003620,0
22134,CHEMBL.COMPOUND:CHEMBL126,MONDO:0003620,0
22135,CHEMBL.COMPOUND:CHEMBL614,MONDO:0003620,0
22136,CHEMBL.COMPOUND:CHEMBL1201752,MONDO:0003620,0
22137,CHEMBL.COMPOUND:CHEMBL1683544,MONDO:0003620,0
22138,CHEMBL.COMPOUND:CHEMBL364797,MONDO:0003620,0
22139,CHEMBL.COMPOUND:CHEMBL34259,MONDO:0002771,0
22140,CHEMBL.COMPOUND:CHEMBL514,MONDO:0002771,0
22141,CHEMBL.COMPOUND:CHEMBL513,MONDO:0002771,0
22142,CHEMBL.COMPOUND:CHEMBL40,MONDO:0002771,0
22143,CHEMBL.COMPOUND:CHEMBL2448612,MONDO:0002771,0
22144,CHEMBL.COMPOUND:CHEMBL113,MONDO:0002771,0
22145,CHEMBL.COMPOUND:CHEMBL320876,MONDO:0002771,0
22146,CHEMBL.COMPOUND:CHEMBL1607,MONDO:0002771,0
22147,CHEMBL.COMPOUND:CHEMBL3989519,MONDO:0002771,0
22148,CHEMBL.COMPOUND:CHEMBL939,MONDO:0002771,0
22149,CHEMBL.COMPOUND:CHEMBL1201087,MONDO:0002771,0
22150,CHEMBL.COMPOUND:CHEMBL1200863,MONDO:0002771,0
22151,CHEMBL.COMPOUND:CHEMBL515,MONDO:0002771,0
22152,CHEMBL.COMPOUND:CHEMBL1515795,MONDO:0002771,0
22153,CHEMBL.COMPOUND:CHEMBL1079742,MONDO:0002771,0
22154,CHEMBL.COMPOUND:CHEMBL820,MONDO:0002771,0
22155,CHEMBL.COMPOUND:CHEMBL364797,MONDO:0002771,0
22156,CHEMBL.COMPOUND:CHEMBL1201365,MONDO:0005100,0
22157,CHEMBL.COMPOUND:CHEMBL609,MONDO:0005557,0
22158,CHEMBL.COMPOUND:CHEMBL632,MONDO:0005557,0
22159,CHEMBL.COMPOUND:CHEMBL1234231,MONDO:0005557,0
22160,CHEMBL.COMPOUND:CHEMBL817,MONDO:0006022,0
22161,CHEMBL.COMPOUND:CHEMBL1200927,MONDO:0006022,0
22162,CHEMBL.COMPOUND:CHEMBL2062266,MONDO:0006022,0
22163,CHEMBL.COMPOUND:CHEMBL1201535,MONDO:0006022,0
22164,CHEMBL.COMPOUND:CHEMBL1256696,MONDO:0006022,0
22165,CHEMBL.COMPOUND:CHEMBL1201244,MONDO:0006022,0
22166,CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0006022,0
22167,CHEMBL.COMPOUND:CHEMBL1457,MONDO:0006022,0
22168,CHEMBL.COMPOUND:CHEMBL648,MONDO:0006022,0
22169,CHEMBL.COMPOUND:CHEMBL1200974,MONDO:0006022,0
22170,CHEMBL.COMPOUND:CHEMBL1187846,MONDO:0006022,0
22171,CHEMBL.COMPOUND:CHEMBL3989822,MONDO:0006022,0
22172,CHEMBL.COMPOUND:CHEMBL419,MONDO:0006022,0
22173,CHEMBL.COMPOUND:CHEMBL1441059,MONDO:0006022,0
22174,CHEMBL.COMPOUND:CHEMBL1201483,MONDO:0006022,0
22175,CHEMBL.COMPOUND:CHEMBL52440,MONDO:0006022,0
22176,CHEMBL.COMPOUND:CHEMBL1201743,MONDO:0006022,0
22177,CHEMBL.COMPOUND:CHEMBL1141,MONDO:0006022,0
22178,CHEMBL.COMPOUND:CHEMBL811,MONDO:0006022,0
22179,CHEMBL.COMPOUND:CHEMBL113,MONDO:0006022,0
22180,CHEMBL.COMPOUND:CHEMBL1200638,MONDO:0006022,0
22181,CHEMBL.COMPOUND:CHEMBL33720,MONDO:0006022,0
22182,CHEMBL.COMPOUND:CHEMBL1201463,MONDO:0006022,0
22183,CHEMBL.COMPOUND:CHEMBL472,MONDO:0006022,0
22184,CHEMBL.COMPOUND:CHEMBL2134724,MONDO:0006022,0
22185,CHEMBL.COMPOUND:CHEMBL1272,MONDO:0006022,0
22186,CHEMBL.COMPOUND:CHEMBL1398126,MONDO:0006022,0
22187,CHEMBL.COMPOUND:CHEMBL1653,MONDO:0006022,0
22188,CHEMBL.COMPOUND:CHEMBL1200972,MONDO:0006022,0
22189,CHEMBL.COMPOUND:CHEMBL220492,MONDO:0006022,0
22190,CHEMBL.COMPOUND:CHEMBL320876,MONDO:0006022,0
22191,CHEMBL.COMPOUND:CHEMBL1357,MONDO:0006022,0
22192,CHEMBL.COMPOUND:CHEMBL1201024,MONDO:0006022,0
22193,CHEMBL.COMPOUND:CHEMBL1200572,MONDO:0006022,0
22194,CHEMBL.COMPOUND:CHEMBL585,MONDO:0006022,0
22195,CHEMBL.COMPOUND:CHEMBL186720,MONDO:0006022,0
22196,CHEMBL.COMPOUND:CHEMBL1200731,MONDO:0006022,0
22197,CHEMBL.COMPOUND:CHEMBL1200668,MONDO:0006022,0
22198,CHEMBL.COMPOUND:CHEMBL185073,MONDO:0006022,0
22199,CHEMBL.COMPOUND:CHEMBL1355,MONDO:0006022,0
22200,CHEMBL.COMPOUND:CHEMBL3188034,MONDO:0006022,0
22201,CHEMBL.COMPOUND:CHEMBL750,MONDO:0006022,0
22202,CHEMBL.COMPOUND:CHEMBL435,MONDO:0006022,0
22203,CHEMBL.COMPOUND:CHEMBL393336,MONDO:0006022,0
22204,CHEMBL.COMPOUND:CHEMBL1200756,MONDO:0006022,0
22205,CHEMBL.COMPOUND:CHEMBL1397202,MONDO:0006022,0
22206,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0006022,0
22207,CHEMBL.COMPOUND:CHEMBL13766,MONDO:0006022,0
22208,CHEMBL.COMPOUND:CHEMBL1715,MONDO:0006022,0
22209,CHEMBL.COMPOUND:CHEMBL152,MONDO:0006022,0
22210,CHEMBL.COMPOUND:CHEMBL1073,MONDO:0006022,0
22211,CHEMBL.COMPOUND:CHEMBL1703,MONDO:0006022,0
22212,CHEMBL.COMPOUND:CHEMBL1169,MONDO:0006022,0
22213,CHEMBL.COMPOUND:CHEMBL843,MONDO:0006022,0
22214,CHEMBL.COMPOUND:CHEMBL980,MONDO:0006022,0
22215,CHEMBL.COMPOUND:CHEMBL1201659,MONDO:0006022,0
22216,CHEMBL.COMPOUND:CHEMBL511,MONDO:0006022,0
22217,CHEMBL.COMPOUND:CHEMBL1044,MONDO:0006022,0
22218,CHEMBL.COMPOUND:CHEMBL842,MONDO:0006022,0
22219,CHEMBL.COMPOUND:CHEMBL22150,MONDO:0006022,0
22220,CHEMBL.COMPOUND:CHEMBL1004,MONDO:0006022,0
22221,CHEMBL.COMPOUND:CHEMBL1165,MONDO:0001741,0
22222,CHEMBL.COMPOUND:CHEMBL1200337,MONDO:0001741,0
22223,CHEMBL.COMPOUND:CHEMBL1729579,MONDO:0001741,0
22224,CHEMBL.COMPOUND:CHEMBL521606,MONDO:0001741,0
22225,CHEMBL.COMPOUND:CHEMBL1592,MONDO:0001741,0
22226,CHEMBL.COMPOUND:CHEMBL459,MONDO:0001741,0
22227,CHEMBL.COMPOUND:CHEMBL1684,MONDO:0001741,0
22228,CHEMBL.COMPOUND:CHEMBL40,MONDO:0001741,0
22229,CHEMBL.COMPOUND:CHEMBL1200736,MONDO:0001741,0
22230,CHEMBL.COMPOUND:CHEMBL1908359,MONDO:0001741,0
22231,CHEMBL.COMPOUND:CHEMBL1460,MONDO:0001741,0
22232,CHEMBL.COMPOUND:CHEMBL1560,MONDO:0001741,0
22233,CHEMBL.COMPOUND:CHEMBL923,MONDO:0001741,0
22234,CHEMBL.COMPOUND:CHEMBL1069,MONDO:0001741,0
22235,CHEMBL.COMPOUND:CHEMBL406,MONDO:0001741,0
22236,CHEMBL.COMPOUND:CHEMBL1345,MONDO:0001741,0
22237,CHEMBL.COMPOUND:CHEMBL1200800,MONDO:0001741,0
22238,CHEMBL.COMPOUND:CHEMBL1472989,MONDO:0001741,0
22239,CHEMBL.COMPOUND:CHEMBL1528,MONDO:0001741,0
22240,CHEMBL.COMPOUND:CHEMBL1350,MONDO:0001741,0
22241,CHEMBL.COMPOUND:CHEMBL1513,MONDO:0001741,0
22242,CHEMBL.COMPOUND:CHEMBL1639,MONDO:0001741,0
22243,CHEMBL.COMPOUND:CHEMBL1200402,MONDO:0001741,0
22244,CHEMBL.COMPOUND:CHEMBL1398126,MONDO:0001741,0
22245,CHEMBL.COMPOUND:CHEMBL2106111,MONDO:0001741,0
22246,CHEMBL.COMPOUND:CHEMBL1017,MONDO:0001741,0
22247,CHEMBL.COMPOUND:CHEMBL1393,MONDO:0001741,0
22248,CHEMBL.COMPOUND:CHEMBL1016,MONDO:0001741,0
22249,CHEMBL.COMPOUND:CHEMBL3184533,MONDO:0001741,0
22250,CHEMBL.COMPOUND:CHEMBL1536,MONDO:0001741,0
22251,CHEMBL.COMPOUND:CHEMBL1200572,MONDO:0001741,0
22252,CHEMBL.COMPOUND:CHEMBL585,MONDO:0001741,0
22253,CHEMBL.COMPOUND:CHEMBL1694,MONDO:0001741,0
22254,CHEMBL.COMPOUND:CHEMBL995,MONDO:0001741,0
22255,CHEMBL.COMPOUND:CHEMBL2106566,MONDO:0001741,0
22256,CHEMBL.COMPOUND:CHEMBL1201519,MONDO:0001741,0
22257,CHEMBL.COMPOUND:CHEMBL2106119,MONDO:0001741,0
22258,CHEMBL.COMPOUND:CHEMBL1144,MONDO:0001741,0
22259,CHEMBL.COMPOUND:CHEMBL173706,MONDO:0001741,0
22260,CHEMBL.COMPOUND:CHEMBL1060,MONDO:0001741,0
22261,CHEMBL.COMPOUND:CHEMBL435,MONDO:0001741,0
22262,CHEMBL.COMPOUND:CHEMBL3039598,MONDO:0001741,0
22263,CHEMBL.COMPOUND:CHEMBL2106123,MONDO:0001741,0
22264,CHEMBL.COMPOUND:CHEMBL1200515,MONDO:0001741,0
22265,CHEMBL.COMPOUND:CHEMBL3707206,MONDO:0001741,0
22266,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0001741,0
22267,CHEMBL.COMPOUND:CHEMBL1200987,MONDO:0001741,0
22268,CHEMBL.COMPOUND:CHEMBL1200692,MONDO:0001741,0
22269,CHEMBL.COMPOUND:CHEMBL902,MONDO:0001741,0
22270,CHEMBL.COMPOUND:CHEMBL857,MONDO:0001741,0
22271,CHEMBL.COMPOUND:CHEMBL2107429,MONDO:0001741,0
22272,CHEMBL.COMPOUND:CHEMBL1200718,MONDO:0001741,0
22273,CHEMBL.COMPOUND:CHEMBL1671,MONDO:0001741,0
22274,CHEMBL.COMPOUND:CHEMBL1200323,MONDO:0001741,0
22275,CHEMBL.COMPOUND:CHEMBL842,MONDO:0001741,0
22276,CHEMBL.COMPOUND:CHEMBL276832,MONDO:0001741,0
22277,CHEMBL.COMPOUND:CHEMBL772,MONDO:0001741,0
22278,CHEMBL.COMPOUND:CHEMBL278172,MONDO:0001741,0
22279,CHEMBL.COMPOUND:CHEMBL547,MONDO:0001741,0
22280,CHEMBL.COMPOUND:CHEMBL2062266,MONDO:0010122,0
22281,CHEMBL.COMPOUND:CHEMBL1200764,MONDO:0010122,0
22282,CHEMBL.COMPOUND:CHEMBL1201535,MONDO:0010122,0
22283,CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0010122,0
22284,CHEMBL.COMPOUND:CHEMBL1457,MONDO:0010122,0
22285,CHEMBL.COMPOUND:CHEMBL2359966,MONDO:0010122,0
22286,CHEMBL.COMPOUND:CHEMBL40,MONDO:0010122,0
22287,CHEMBL.COMPOUND:CHEMBL79,MONDO:0010122,0
22288,CHEMBL.COMPOUND:CHEMBL2252949,MONDO:0010122,0
22289,CHEMBL.COMPOUND:CHEMBL113,MONDO:0010122,0
22290,CHEMBL.COMPOUND:CHEMBL1201773,MONDO:0010122,0
22291,CHEMBL.COMPOUND:CHEMBL4079877,MONDO:0010122,0
22292,CHEMBL.COMPOUND:CHEMBL454,MONDO:0010122,0
22293,CHEMBL.COMPOUND:CHEMBL27577,MONDO:0010122,0
22294,CHEMBL.COMPOUND:CHEMBL294199,MONDO:0010122,0
22295,CHEMBL.COMPOUND:CHEMBL1201790,MONDO:0010122,0
22296,CHEMBL.COMPOUND:CHEMBL932,MONDO:0010122,0
22297,CHEMBL.COMPOUND:CHEMBL1201463,MONDO:0010122,0
22298,CHEMBL.COMPOUND:CHEMBL1201023,MONDO:0010122,0
22299,CHEMBL.COMPOUND:CHEMBL1083385,MONDO:0010122,0
22300,CHEMBL.COMPOUND:CHEMBL1653,MONDO:0010122,0
22301,CHEMBL.COMPOUND:CHEMBL108545,MONDO:0010122,0
22302,CHEMBL.COMPOUND:CHEMBL397705,MONDO:0010122,0
22303,CHEMBL.COMPOUND:CHEMBL154111,MONDO:0010122,0
22304,CHEMBL.COMPOUND:CHEMBL186720,MONDO:0010122,0
22305,CHEMBL.COMPOUND:CHEMBL979,MONDO:0010122,0
22306,CHEMBL.COMPOUND:CHEMBL1200380,MONDO:0010122,0
22307,CHEMBL.COMPOUND:CHEMBL541,MONDO:0010122,0
22308,CHEMBL.COMPOUND:CHEMBL1200890,MONDO:0010122,0
22309,CHEMBL.COMPOUND:CHEMBL2106119,MONDO:0010122,0
22310,CHEMBL.COMPOUND:CHEMBL1144,MONDO:0010122,0
22311,CHEMBL.COMPOUND:CHEMBL1060,MONDO:0010122,0
22312,CHEMBL.COMPOUND:CHEMBL1349,MONDO:0010122,0
22313,CHEMBL.COMPOUND:CHEMBL1397202,MONDO:0010122,0
22314,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0010122,0
22315,CHEMBL.COMPOUND:CHEMBL16073,MONDO:0010122,0
22316,CHEMBL.COMPOUND:CHEMBL1079742,MONDO:0010122,0
22317,CHEMBL.COMPOUND:CHEMBL191083,MONDO:0010122,0
22318,CHEMBL.COMPOUND:CHEMBL1201117,MONDO:0010122,0
22319,CHEMBL.COMPOUND:CHEMBL2106755,MONDO:0010122,0
22320,CHEMBL.COMPOUND:CHEMBL470670,MONDO:0010122,0
22321,CHEMBL.COMPOUND:CHEMBL1201659,MONDO:0010122,0
22322,CHEMBL.COMPOUND:CHEMBL1233,MONDO:0010122,0
22323,CHEMBL.COMPOUND:CHEMBL1234973,MONDO:0010122,0
22324,CHEMBL.COMPOUND:CHEMBL3833312,MONDO:0010122,0
22325,CHEMBL.COMPOUND:CHEMBL1261,MONDO:0010122,0
22326,CHEMBL.COMPOUND:CHEMBL278172,MONDO:0010122,0
22327,CHEMBL.COMPOUND:CHEMBL1200927,MONDO:0006896,0
22328,CHEMBL.COMPOUND:CHEMBL1200339,MONDO:0006896,0
22329,CHEMBL.COMPOUND:CHEMBL1457,MONDO:0006896,0
22330,CHEMBL.COMPOUND:CHEMBL1200974,MONDO:0006896,0
22331,CHEMBL.COMPOUND:CHEMBL1187846,MONDO:0006896,0
22332,CHEMBL.COMPOUND:CHEMBL40,MONDO:0006896,0
22333,CHEMBL.COMPOUND:CHEMBL1200703,MONDO:0006896,0
22334,CHEMBL.COMPOUND:CHEMBL1201483,MONDO:0006896,0
22335,CHEMBL.COMPOUND:CHEMBL52440,MONDO:0006896,0
22336,CHEMBL.COMPOUND:CHEMBL811,MONDO:0006896,0
22337,CHEMBL.COMPOUND:CHEMBL2448612,MONDO:0006896,0
22338,CHEMBL.COMPOUND:CHEMBL113,MONDO:0006896,0
22339,CHEMBL.COMPOUND:CHEMBL1618018,MONDO:0006896,0
22340,CHEMBL.COMPOUND:CHEMBL1200599,MONDO:0006896,0
22341,CHEMBL.COMPOUND:CHEMBL1128,MONDO:0006896,0
22342,CHEMBL.COMPOUND:CHEMBL1653,MONDO:0006896,0
22343,CHEMBL.COMPOUND:CHEMBL1201027,MONDO:0006896,0
22344,CHEMBL.COMPOUND:CHEMBL1357,MONDO:0006896,0
22345,CHEMBL.COMPOUND:CHEMBL1201024,MONDO:0006896,0
22346,CHEMBL.COMPOUND:CHEMBL1616,MONDO:0006896,0
22347,CHEMBL.COMPOUND:CHEMBL1200731,MONDO:0006896,0
22348,CHEMBL.COMPOUND:CHEMBL1200347,MONDO:0006896,0
22349,CHEMBL.COMPOUND:CHEMBL1200668,MONDO:0006896,0
22350,CHEMBL.COMPOUND:CHEMBL1697766,MONDO:0006896,0
22351,CHEMBL.COMPOUND:CHEMBL620,MONDO:0006896,0
22352,CHEMBL.COMPOUND:CHEMBL1200479,MONDO:0006896,0
22353,CHEMBL.COMPOUND:CHEMBL1724,MONDO:0006896,0
22354,CHEMBL.COMPOUND:CHEMBL1314751,MONDO:0006896,0
22355,CHEMBL.COMPOUND:CHEMBL86715,MONDO:0006896,0
22356,CHEMBL.COMPOUND:CHEMBL980,MONDO:0006896,0
22357,CHEMBL.COMPOUND:CHEMBL1240,MONDO:0006896,0
22358,CHEMBL.COMPOUND:CHEMBL1201659,MONDO:0006896,0
22359,CHEMBL.COMPOUND:CHEMBL1200851,MONDO:0006896,0
22360,CHEMBL.COMPOUND:CHEMBL1234973,MONDO:0006896,0
22361,CHEMBL.COMPOUND:CHEMBL1083993,MONDO:0004553,0
22362,CHEMBL.COMPOUND:CHEMBL1096882,MONDO:0004553,0
22363,CHEMBL.COMPOUND:CHEMBL1201082,MONDO:0004975,0
22364,CHEMBL.COMPOUND:CHEMBL1200469,MONDO:0004975,0
22365,CHEMBL.COMPOUND:CHEMBL629,MONDO:0004975,0
22366,CHEMBL.COMPOUND:CHEMBL1423,MONDO:0004975,0
22367,CHEMBL.COMPOUND:CHEMBL1201756,MONDO:0004975,0
22368,CHEMBL.COMPOUND:CHEMBL2360079,MONDO:0004975,0
22369,CHEMBL.COMPOUND:CHEMBL538973,MONDO:0004975,0
22370,CHEMBL.COMPOUND:CHEMBL85,MONDO:0004975,0
22371,CHEMBL.COMPOUND:CHEMBL422,MONDO:0004975,0
22372,CHEMBL.COMPOUND:CHEMBL829,MONDO:0004975,0
22373,CHEMBL.COMPOUND:CHEMBL2008544,MONDO:0004975,0
22374,CHEMBL.COMPOUND:CHEMBL3188993,MONDO:0004975,0
22375,CHEMBL.COMPOUND:CHEMBL570,MONDO:0004975,0
22376,CHEMBL.COMPOUND:CHEMBL14376,MONDO:0004975,0
22377,CHEMBL.COMPOUND:CHEMBL1621,MONDO:0004975,0
22378,CHEMBL.COMPOUND:CHEMBL479,MONDO:0004975,0
22379,CHEMBL.COMPOUND:CHEMBL1200347,MONDO:0004975,0
22380,CHEMBL.COMPOUND:CHEMBL54,MONDO:0004975,0
22381,CHEMBL.COMPOUND:CHEMBL715,MONDO:0004975,0
22382,CHEMBL.COMPOUND:CHEMBL1697766,MONDO:0004975,0
22383,CHEMBL.COMPOUND:CHEMBL1863570,MONDO:0004975,0
22384,CHEMBL.COMPOUND:CHEMBL1448187,MONDO:0004975,0
22385,CHEMBL.COMPOUND:CHEMBL1201,MONDO:0004975,0
22386,CHEMBL.COMPOUND:CHEMBL1314751,MONDO:0004975,0
22387,CHEMBL.COMPOUND:CHEMBL1201155,MONDO:0004975,0
22388,CHEMBL.COMPOUND:CHEMBL567,MONDO:0004975,0
22389,CHEMBL.COMPOUND:CHEMBL1201210,MONDO:0004975,0
22390,CHEMBL.COMPOUND:CHEMBL1712,MONDO:0004975,0
22391,CHEMBL.COMPOUND:CHEMBL71,MONDO:0004975,0
22392,CHEMBL.COMPOUND:CHEMBL1764,MONDO:0004975,0
22393,CHEMBL.COMPOUND:CHEMBL1712842,MONDO:0004975,0
22394,CHEMBL.COMPOUND:CHEMBL908,MONDO:0004975,0
22395,CHEMBL.COMPOUND:CHEMBL108,MONDO:0010826,0
22396,CHEMBL.COMPOUND:CHEMBL172,MONDO:0000437,0
22397,CHEMBL.COMPOUND:CHEMBL1455,MONDO:0000437,0
22398,CHEMBL.COMPOUND:CHEMBL1400561,MONDO:0000437,0
22399,CHEMBL.COMPOUND:CHEMBL502384,MONDO:0000437,0
22400,CHEMBL.COMPOUND:CHEMBL2111164,MONDO:0000437,0
22401,CHEMBL.COMPOUND:CHEMBL2107797,MONDO:0001627,0
22402,CHEMBL.COMPOUND:CHEMBL67934,MONDO:0001627,0
22403,CHEMBL.COMPOUND:CHEMBL1533,MONDO:0001627,0
22404,CHEMBL.COMPOUND:CHEMBL1200871,MONDO:0001627,0
22405,CHEMBL.COMPOUND:CHEMBL691,MONDO:0001627,0
22406,CHEMBL.COMPOUND:CHEMBL1201165,MONDO:0001627,0
22407,CHEMBL.COMPOUND:CHEMBL1200761,MONDO:0001627,0
22408,CHEMBL.COMPOUND:CHEMBL103,MONDO:0001627,0
22409,CHEMBL.COMPOUND:CHEMBL1200703,MONDO:0001627,0
22410,CHEMBL.COMPOUND:CHEMBL1445,MONDO:0001627,0
22411,CHEMBL.COMPOUND:CHEMBL411,MONDO:0001627,0
22412,CHEMBL.COMPOUND:CHEMBL668,MONDO:0001627,0
22413,CHEMBL.COMPOUND:CHEMBL2106240,MONDO:0001627,0
22414,CHEMBL.COMPOUND:CHEMBL1231574,MONDO:0001627,0
22415,CHEMBL.COMPOUND:CHEMBL1200807,MONDO:0001627,0
22416,CHEMBL.COMPOUND:CHEMBL1697792,MONDO:0001627,0
22417,CHEMBL.COMPOUND:CHEMBL1509,MONDO:0001627,0
22418,CHEMBL.COMPOUND:CHEMBL979,MONDO:0001627,0
22419,CHEMBL.COMPOUND:CHEMBL1201864,MONDO:0001627,0
22420,CHEMBL.COMPOUND:CHEMBL1511,MONDO:0001627,0
22421,CHEMBL.COMPOUND:CHEMBL1200973,MONDO:0001627,0
22422,CHEMBL.COMPOUND:CHEMBL1395,MONDO:0001627,0
22423,CHEMBL.COMPOUND:CHEMBL1200934,MONDO:0001627,0
22424,CHEMBL.COMPOUND:CHEMBL1200335,MONDO:0001627,0
22425,CHEMBL.COMPOUND:CHEMBL2106514,MONDO:0001627,0
22426,CHEMBL.COMPOUND:CHEMBL1531,MONDO:0001627,0
22427,CHEMBL.COMPOUND:CHEMBL2136460,MONDO:0001627,0
22428,CHEMBL.COMPOUND:CHEMBL1018,MONDO:0001627,0
22429,CHEMBL.COMPOUND:CHEMBL305242,MONDO:0001627,0
22430,CHEMBL.COMPOUND:CHEMBL2135534,MONDO:0001627,0
22431,CHEMBL.COMPOUND:CHEMBL1430,MONDO:0002465,0
22432,CHEMBL.COMPOUND:CHEMBL637,MONDO:0012877,0
22433,CHEMBL.COMPOUND:CHEMBL1201082,MONDO:0012877,0
22434,CHEMBL.COMPOUND:CHEMBL887,MONDO:0012877,0
22435,CHEMBL.COMPOUND:CHEMBL4297919,MONDO:0012877,0
22436,CHEMBL.COMPOUND:CHEMBL1200952,MONDO:0012877,0
22437,CHEMBL.COMPOUND:CHEMBL1076903,MONDO:0012877,0
22438,CHEMBL.COMPOUND:CHEMBL668,MONDO:0012877,0
22439,CHEMBL.COMPOUND:CHEMBL1200895,MONDO:0012877,0
